id,game,url,rating,category,release_date,platforms,genres,themes,companies,description
115282,Tetris 99,https://www.igdb.com/g/2gya,8.293240484372234,Main Game,"[""Oct 01, 2019 (Europe [EU])"", ""Feb 13, 2019 (North America [NA])"", ""Feb 14, 2019 (Japan [JP])""]","[""Nintendo Switch""]","[""Arcade"", ""Puzzle""]",[],"[""Nintendo"", ""Nintendo of America"", ""Nintendo of Europe"", ""Arika""]",
15698,Metroid Dread,https://www.igdb.com/g/c42,8.477031087028259,Main Game,"[""Oct 08, 2021 (Worldwide [WW])"", ""Oct 07, 2021 (Europe [EU])""]","[""Nintendo Switch""]","[""Adventure"", ""Platform"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Nintendo Entertainment Planning & Development"", ""Nintendo"", ""MercurySteam"", ""Nintendo EPD Production Group No. 7""]",
43039,Atelier Rorona Plus: The Alchemist of Arland,https://www.igdb.com/g/x7j,8.283769999708566,Remake,"[""Nov 21, 2013 (Japan [JP])"", ""Jun 20, 2014 (Europe [EU])"", ""Jun 24, 2014 (North America [NA])"", ""Jul 22, 2014 (North America [NA])"", ""Jul 30, 2014 (Europe [EU])"", ""Nov 21, 2013 (Japan [JP])""]","[""PlayStation 3"", ""PlayStation Vita""]","[""Role-playing (RPG)""]","[""Fantasy""]","[""Gust"", ""Tecmo Koei Games"", ""NIS America""]",
7275,Atelier Rorona: The Alchemist of Arland,https://www.igdb.com/g/5m3,8.86750027995338,Main Game,"[""Jun 25, 2009 (Japan [JP])"", ""Oct 28, 2010 (Australia [AU])"", ""Oct 22, 2010 (Europe [EU])"", ""Sep 28, 2010 (North America [NA])""]","[""PlayStation 3""]","[""Role-playing (RPG)""]","[""Fantasy""]","[""NIS Europe"", ""Gust"", ""NIS America""]",
147055,Pokémon Glazed,https://www.igdb.com/g/35gv,,Mod,"[""May 12, 2022 (Worldwide [WW])"", ""Nov 30, 2012 (Worldwide [WW])""]","[""Game Boy Advance""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy""]","[""Lucbui"", ""Tudou"", ""Trainer X493""]",
127564,Pokémon Renegade Platinum,https://www.igdb.com/g/2qfg,,Mod,"[""Dec 21, 2018 (Worldwide [WW])""]","[""Nintendo DS""]","[""Adventure"", ""Indie"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy""]","[""Drayano60""]",
1132,Castlevania: Circle of the Moon,https://www.igdb.com/g/vg,6.870263427681332,Main Game,"[""Jun 22, 2001 (Australia [AU])"", ""Mar 21, 2001 (Japan [JP])"", ""Jun 22, 2001 (Europe [EU])"", ""Jan 29, 2015 (Europe [EU])"", ""2001 (Brazil [BR])"", ""Aug 27, 2014 (Japan [JP])"", ""Jun 11, 2001 (North America [NA])"", ""Oct 09, 2014 (North America [NA])""]","[""Game Boy Advance"", ""Wii U""]","[""Adventure"", ""Platform"", ""Role-playing (RPG)""]","[""Action"", ""Horror""]","[""Gradiente"", ""Konami"", ""Konami Computer Entertainment Kobe""]",
54630,Aokana: Four Rhythms Across the Blue,https://www.igdb.com/g/165i,8.00425921391979,Main Game,"[""Aug 21, 2020 (Worldwide [WW])"", ""Mar 29, 2018 (Japan [JP])"", ""Aug 21, 2020 (Worldwide [WW])"", ""Jan 26, 2017 (Japan [JP])"", ""Sep 27, 2019 (Worldwide [WW])"", ""Aug 20, 2020 (Europe [EU])"", ""Aug 16, 2018 (Japan [JP])"", ""Feb 25, 2016 (Japan [JP])"", ""Aug 20, 2018 (Japan [JP])""]","[""PC (Microsoft Windows)"", ""Android"", ""Nintendo Switch"", ""PlayStation 4"", ""iOS"", ""PlayStation Vita""]","[""Adventure"", ""Visual Novel""]","[""Drama"", ""Fantasy"", ""Romance""]","[""sprite"", ""NekoNyan"", ""fairys"", ""HIKARI FIELD"", ""Piacci"", ""PQube""]",
26766,Xenoblade Chronicles 2,https://www.igdb.com/g/kni,8.997235346916895,Main Game,"[""Dec 01, 2017 (Worldwide [WW])""]","[""Nintendo Switch""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy"", ""Science fiction""]","[""Nintendo"", ""Monolith Soft""]",
425,Final Fantasy VIII,https://www.igdb.com/g/bt,8.241101503385575,Main Game,"[""Oct 29, 1999 (Australia [AU])"", ""Sep 09, 1999 (North America [NA])"", ""Oct 27, 1999 (Europe [EU])"", ""Feb 11, 1999 (Japan [JP])"", ""Dec 17, 2009 (North America [NA])"", ""Dec 24, 2009 (Europe [EU])"", ""Sep 24, 2009 (Japan [JP])"", ""Dec 24, 2009 (Europe [EU])"", ""Dec 17, 2009 (North America [NA])"", ""Sep 24, 2009 (Japan [JP])""]","[""PlayStation 3"", ""PlayStation Portable"", ""PlayStation""]","[""Adventure"", ""Card & Board Game"", ""Role-playing (RPG)""]","[""Fantasy"", ""Open world"", ""Science fiction""]","[""Square Electronic Arts"", ""Square Product Development Division 1"", ""Square Enix"", ""Squaresoft""]",
144051,Pokémon Brilliant Diamond,https://www.igdb.com/g/335f,5.803218654895315,Remake,"[""Nov 19, 2021 (Worldwide [WW])""]","[""Nintendo Switch""]","[""Adventure"", ""Role-playing (RPG)"", ""Turn-based strategy (TBS)""]","[""Action"", ""Fantasy"", ""Kids""]","[""Nintendo"", ""ILCA""]",
134560,Metal: Hellsinger,https://www.igdb.com/g/2vts,7.725789181050709,Main Game,"[""Sep 15, 2022 (Worldwide [WW])"", ""Sep 15, 2022 (Worldwide [WW])"", ""Sep 15, 2022 (Worldwide [WW])"", ""Dec 08, 2022 (Worldwide [WW])"", ""Dec 08, 2022 (North America [NA])""]","[""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Music"", ""Shooter""]","[""Action"", ""Fantasy"", ""Horror""]","[""The Outsiders"", ""Level Infinite"", ""Funcom""]",
7344,Ori and the Blind Forest,https://www.igdb.com/g/5o0,8.66881045717745,Main Game,"[""Mar 11, 2015 (Worldwide [WW])"", ""Mar 11, 2015 (Worldwide [WW])"", ""Dec 20, 2020 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""Nintendo Switch"", ""Xbox One""]","[""Adventure"", ""Platform"", ""Puzzle""]","[""Action"", ""Fantasy"", ""Thriller""]","[""Microsoft Studios"", ""Moon Studios""]",
152358,WarioWare: Get It Together!,https://www.igdb.com/g/39k6,7.7193154012433265,Main Game,"[""Sep 10, 2021 (Worldwide [WW])"", ""Sep 09, 2021 (Europe [EU])""]","[""Nintendo Switch""]","[""Arcade""]","[""Action"", ""Party""]","[""Nintendo"", ""Nintendo Entertainment Planning & Development"", ""Intelligent Systems""]",
12633,Atelier Sophie: The Alchemist of the Mysterious Book,https://www.igdb.com/g/9qx,7.856844013667108,Main Game,"[""Jun 10, 2016 (Europe [EU])"", ""Nov 19, 2015 (Japan [JP])"", ""Feb 07, 2017 (Worldwide [WW])"", ""Jun 07, 2016 (North America [NA])"", ""Jun 10, 2016 (Europe [EU])"", ""Jun 07, 2016 (North America [NA])"", ""Nov 19, 2015 (Japan [JP])"", ""Nov 19, 2015 (Japan [JP])""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""PlayStation Vita""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy""]","[""Gust"", ""Koei Tecmo Europe"", ""Koei Tecmo America Corporation"", ""Koei Tecmo""]",
143280,Atelier Sophie: The Alchemist of the Mysterious Book DX,https://www.igdb.com/g/32k0,,Expanded Game,"[""Apr 21, 2021 (Europe [EU])"", ""Apr 22, 2021 (Worldwide [WW])"", ""Apr 22, 2021 (Worldwide [WW])"", ""Apr 22, 2021 (Worldwide [WW])""]","[""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy""]","[""Gust"", ""Koei Tecmo Europe"", ""Koei Tecmo"", ""Koei Tecmo America Corporation""]",
119357,Immortals Fenyx Rising,https://www.igdb.com/g/2k3h,7.38206153030538,Main Game,"[""Dec 03, 2020 (North America [NA])"", ""Dec 03, 2020 (Worldwide [WW])"", ""Dec 03, 2020 (Worldwide [WW])"", ""Dec 03, 2020 (Worldwide [WW])"", ""Dec 03, 2020 (Worldwide [WW])"", ""Dec 03, 2020 ()"", ""Dec 02, 2020 (Europe [EU])"", ""Dec 03, 2020 (Worldwide [WW])""]","[""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Google Stadia"", ""Xbox One""]","[""Adventure"", ""Puzzle"", ""Role-playing (RPG)""]","[""Action"", ""Fantasy""]","[""Ubisoft Bucharest"", ""Ubisoft Québec"", ""Ubisoft Singapore"", ""Ubisoft Chengdu"", ""Ubisoft Kyiv"", ""Ubisoft Shanghai"", ""Ubisoft Pune"", ""Ubisoft Montpellier"", ""Ubisoft Odesa"", ""Ubisoft Entertainment""]",
1172,Golden Sun,https://www.igdb.com/g/wk,8.168860252194998,Main Game,"[""Apr 17, 2014 (North America [NA])"", ""Feb 22, 2002 (Europe [EU])"", ""Apr 17, 2014 (Europe [EU])"", ""Apr 03, 2014 (Japan [JP])"", ""Nov 12, 2001 (North America [NA])"", ""Apr 17, 2014 (Australia [AU])"", ""TBD (China [CH])"", ""Aug 01, 2001 (Japan [JP])""]","[""Game Boy Advance"", ""Wii U""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy""]","[""Nintendo"", ""Camelot Software Planning""]",
172427,Kirby and the Forgotten Land,https://www.igdb.com/g/3p1n,8.247111533490244,Main Game,"[""Mar 25, 2022 (Worldwide [WW])""]","[""Nintendo Switch""]","[""Adventure"", ""Platform""]","[""Action""]","[""Nintendo"", ""HAL Laboratory""]",
144800,Cozy Grove,https://www.igdb.com/g/33q8,7.8931924965047715,Main Game,"[""Apr 08, 2021 (Worldwide [WW])"", ""Apr 07, 2021 (Europe [EU])"", ""Apr 08, 2021 (Worldwide [WW])"", ""Mar 19, 2021 (Worldwide [WW])"", ""Apr 08, 2021 (Worldwide [WW])"", ""Mar 19, 2021 (North America [NA])"", ""Apr 08, 2021 (Worldwide [WW])"", ""Apr 07, 2021 (Worldwide [WW])"", ""Jun 06, 2023 (Worldwide [WW])"", ""Mar 12, 2026 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""Nintendo Switch 2"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One"", ""iOS""]","[""Adventure"", ""Indie"", ""Puzzle"", ""Role-playing (RPG)"", ""Simulator""]","[""Comedy"", ""Horror""]","[""The Quantum Astrophysicists Guild"", ""Spry Fox""]",
2276,The Legend of Zelda: The Wind Waker HD,https://www.igdb.com/g/1r8,9.011272080784881,Remaster,"[""Oct 04, 2013 (Europe [EU])"", ""Sep 26, 2013 (Japan [JP])"", ""Oct 04, 2013 (North America [NA])"", ""2013 (Brazil [BR])"", ""Nov 26, 2013 (Brazil [BR])"", ""Oct 05, 2013 (Australia [AU])""]","[""Wii U""]","[""Adventure"", ""Puzzle""]","[""Action"", ""Fantasy"", ""Kids"", ""Open world""]","[""Nintendo EAD Software Development Group No.3"", ""HexaDrive"", ""Nintendo""]",
118100,Fearmonium,https://www.igdb.com/g/2j4k,,Main Game,"[""May 20, 2021 (Worldwide [WW])"", ""May 20, 2021 (Worldwide [WW])"", ""Dec 08, 2023 (Worldwide [WW])"", ""Dec 08, 2023 (Worldwide [WW])"", ""Dec 08, 2023 (Worldwide [WW])"", ""Dec 08, 2023 (North America [NA])"", ""Dec 08, 2023 (North America [NA])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Indie"", ""Platform"", ""Role-playing (RPG)""]","[""Action"", ""Comedy"", ""Horror""]","[""Redblack Spade""]",
27134,Deep Rock Galactic,https://www.igdb.com/g/kxq,8.062306340879164,Main Game,"[""May 13, 2020 (Worldwide [WW])"", ""Jan 04, 2022 (Worldwide [WW])"", ""May 13, 2020 (North America [NA])"", ""May 13, 2020 (Worldwide [WW])"", ""Jan 04, 2022 (Worldwide [WW])"", ""Sep 09, 2022 (Worldwide [WW])"", ""Feb 28, 2018 (Worldwide [WW])"", ""Feb 28, 2018 (Worldwide [WW])""]","[""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Indie"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Coffee Stain Publishing"", ""Ghost Ship Games""]",
122748,Atelier Ayesha: The Alchemist of Dusk DX,https://www.igdb.com/g/2mpo,7.0,Port,"[""Jan 14, 2020 (North America [NA])"", ""Dec 25, 2019 (Asia [AS])"", ""Dec 25, 2019 (Japan [JP])"", ""Jan 14, 2020 (Europe [EU])"", ""Jan 14, 2020 (Worldwide [WW])"", ""Dec 25, 2019 (Asia [AS])"", ""Dec 25, 2019 (Japan [JP])"", ""Jan 14, 2020 (Europe [EU])"", ""Jan 14, 2020 (North America [NA])""]","[""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy""]","[""Koei Tecmo"", ""Koei Tecmo America Corporation"", ""Gust"", ""Koei Tecmo Europe""]",
44473,Atelier Ayesha Plus: The Alchemist of Dusk,https://www.igdb.com/g/ybd,,Port,"[""Jan 13, 2015 (North America [NA])"", ""Feb 11, 2015 (Europe [EU])"", ""Feb 11, 2015 (Australia [AU])"", ""Mar 27, 2014 (Japan [JP])""]","[""PlayStation Vita""]","[""Adventure"", ""Role-playing (RPG)"", ""Turn-based strategy (TBS)""]","[""Fantasy""]","[""Gust"", ""Koei Tecmo Games""]",
1584,The Legend of Spyro: Dawn of the Dragon,https://www.igdb.com/g/180,7.099774938131196,Main Game,"[""Oct 21, 2008 ()"", ""Oct 21, 2008 ()"", ""Oct 21, 2008 ()"", ""Oct 21, 2008 ()""]","[""PlayStation 3"", ""Wii"", ""PlayStation 2"", ""Xbox 360""]","[""Adventure"", ""Platform""]","[""Action""]","[""Etranges Libellulles"", ""Sierra Entertainment"", ""Activision""]",
501,Batman: Arkham City,https://www.igdb.com/g/dx,8.763592462903253,Main Game,"[""Nov 23, 2011 (Japan [JP])"", ""Nov 23, 2011 (Japan [JP])"", ""Oct 21, 2011 (Europe [EU])"", ""Nov 22, 2011 (North America [NA])"", ""Nov 23, 2011 (Australia [AU])"", ""Oct 18, 2011 (Asia [AS])"", ""Nov 25, 2011 (Europe [EU])"", ""Oct 21, 2011 (Europe [EU])"", ""Nov 23, 2011 (Australia [AU])"", ""Oct 18, 2011 (North America [NA])"", ""Oct 19, 2011 (Australia [AU])"", ""Nov 25, 2011 (Europe [EU])"", ""Oct 19, 2011 (Australia [AU])"", ""Dec 01, 2023 (Worldwide [WW])"", ""Nov 22, 2011 (North America [NA])"", ""Oct 18, 2011 (North America [NA])""]","[""OnLive Game System"", ""PlayStation 3"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""Xbox 360""]","[""Adventure"", ""Hack and slash/Beat 'em up""]","[""Action"", ""Open world"", ""Stealth""]","[""WB Games"", ""DC Entertainment"", ""Rocksteady Studios""]",
154651,Kinkoi: Golden Loveriche,https://www.igdb.com/g/3bbv,,Main Game,"[""Jun 11, 2021 (Worldwide [WW])"", ""Dec 22, 2017 (Japan [JP])""]","[""PC (Microsoft Windows)""]","[""Simulator"", ""Visual Novel""]","[""Comedy"", ""Erotic"", ""Romance""]","[""NekoNyan"", ""Saga Planets"", ""HIKARI FIELD""]",
113112,Hades,https://www.igdb.com/g/2fa0,8.940667181748537,Main Game,"[""Sep 17, 2020 (Worldwide [WW])"", ""Aug 13, 2021 (Worldwide [WW])"", ""Aug 13, 2021 (Worldwide [WW])"", ""Aug 13, 2021 (Worldwide [WW])"", ""Mar 19, 2024 (Worldwide [WW])"", ""Sep 17, 2020 (Worldwide [WW])"", ""Jun 24, 2021 (Japan [JP])"", ""Aug 13, 2021 (Worldwide [WW])"", ""Dec 10, 2019 (Worldwide [WW])"", ""Sep 17, 2020 (North America [NA])"", ""Mar 18, 2021 (Europe [EU])"", ""Sep 17, 2020 (Worldwide [WW])"", ""Dec 07, 2018 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One"", ""iOS""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Indie"", ""Role-playing (RPG)""]","[""Action"", ""Drama"", ""Fantasy""]","[""Supergiant Games"", ""Netflix"", ""Secret 6""]",
103329,Control,https://www.igdb.com/g/27q9,8.317105132753111,Main Game,"[""Feb 02, 2021 (Worldwide [WW])"", ""Aug 27, 2019 (Worldwide [WW])"", ""Aug 27, 2019 (Worldwide [WW])"", ""Aug 27, 2019 (Worldwide [WW])"", ""Jul 27, 2021 (Worldwide [WW])"", ""Feb 01, 2021 (Worldwide [WW])"", ""Feb 02, 2021 (Worldwide [WW])""]","[""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Google Stadia"", ""Xbox One""]","[""Adventure"", ""Shooter""]","[""Action"", ""Fantasy"", ""Horror"", ""Science fiction"", ""Thriller""]","[""505 Games"", ""Remedy Entertainment""]",
119388,The Legend of Zelda: Tears of the Kingdom,https://www.igdb.com/g/2k4c,9.287918123933201,Main Game,"[""May 12, 2023 (Worldwide [WW])""]","[""Nintendo Switch""]","[""Adventure"", ""Puzzle""]","[""Action"", ""Fantasy"", ""Open world"", ""Sandbox"", ""Science fiction""]","[""Monolith Soft"", ""Nintendo EPD Production Group No. 3"", ""Nintendo""]",
2357,Altitude,https://www.igdb.com/g/1th,8.0,Main Game,"[""May 01, 2009 (Worldwide [WW])"", ""May 01, 2009 (Worldwide [WW])"", ""May 01, 2009 (Worldwide [WW])""]","[""Mac"", ""PC (Microsoft Windows)"", ""Linux""]","[""Indie"", ""Shooter"", ""Simulator""]","[""Action"", ""Comedy""]","[""Nimbly Games""]",
164867,Dredge,https://www.igdb.com/g/3j7n,8.091666928210953,Main Game,"[""Mar 30, 2023 (Worldwide [WW])"", ""Mar 30, 2023 (Worldwide [WW])"", ""Mar 30, 2023 (Worldwide [WW])"", ""Mar 30, 2023 (Worldwide [WW])"", ""Dec 18, 2024 (Worldwide [WW])"", ""Feb 27, 2025 (Worldwide [WW])"", ""Mar 30, 2023 (Worldwide [WW])"", ""Mar 30, 2023 (Worldwide [WW])"", ""Feb 27, 2025 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Android"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One"", ""iOS""]","[""Adventure"", ""Role-playing (RPG)"", ""Simulator""]","[""Action"", ""Horror"", ""Mystery"", ""Open world""]","[""Team17"", ""Black Salt Games"", ""Team17 Digital""]",
103054,Assassin's Creed Odyssey,https://www.igdb.com/g/27im,8.122789672685963,Main Game,"[""Oct 05, 2018 (Worldwide [WW])"", ""Nov 19, 2019 (Worldwide [WW])"", ""Oct 05, 2018 (Worldwide [WW])"", ""Oct 05, 2018 (Worldwide [WW])"", ""Aug 24, 2021 (Worldwide [WW])"", ""Aug 24, 2021 (Worldwide [WW])""]","[""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Google Stadia"", ""Xbox One""]","[""Adventure"", ""Role-playing (RPG)""]","[""Action"", ""Historical"", ""Open world"", ""Stealth""]","[""Ubisoft Singapore"", ""Ubisoft Québec"", ""Ubisoft Montreal"", ""Ubisoft Shanghai"", ""Ubisoft Chengdu"", ""Ubisoft Kyiv"", ""Ubisoft Philippines"", ""Ubisoft Bucharest"", ""Sperasoft"", ""Ubisoft Entertainment""]",
191931,Pokémon Scarlet,https://www.igdb.com/g/443f,7.220722916706424,Main Game,"[""Nov 18, 2022 (Worldwide [WW])"", ""Jun 05, 2025 (Worldwide [WW])""]","[""Nintendo Switch 2"", ""Nintendo Switch""]","[""Adventure"", ""Role-playing (RPG)"", ""Turn-based strategy (TBS)""]","[""Action"", ""Fantasy"", ""Kids"", ""Open world""]","[""Nintendo"", ""Game Freak"", ""Flame Hearts"", ""Digital Works Entertainment""]",
119171,Baldur's Gate III,https://www.igdb.com/g/2jyb,9.56641189469421,Main Game,"[""Sep 22, 2023 (Worldwide [WW])"", ""Sep 06, 2023 (Worldwide [WW])"", ""Dec 08, 2023 (Worldwide [WW])"", ""Oct 06, 2020 (Worldwide [WW])"", ""Oct 06, 2020 (Worldwide [WW])"", ""TBD (Worldwide [WW])"", ""Oct 06, 2020 (Worldwide [WW])"", ""Aug 03, 2023 (Worldwide [WW])"", ""Sep 23, 2025 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Google Stadia"", ""Linux""]","[""Role-playing (RPG)"", ""Strategy"", ""Turn-based strategy (TBS)""]","[""Action"", ""Fantasy""]","[""Wushu Studios"", ""Anshar Studios"", ""Larian Studios""]",
136414,Atelier Ryza 2: Lost Legends & the Secret Fairy,https://www.igdb.com/g/2x9a,7.00754892040212,Main Game,"[""Jan 26, 2021 (Worldwide [WW])"", ""Jan 28, 2021 (Europe [EU])"", ""Jan 29, 2021 (Worldwide [WW])"", ""Jan 26, 2021 (Worldwide [WW])"", ""Jan 25, 2021 (Worldwide [WW])""]","[""PlayStation 5"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4""]","[""Adventure"", ""Role-playing (RPG)""]","[""Fantasy""]","[""Koei Tecmo Games"", ""Gust""]",
138949,Marvel's Spider'-Man Remastered,https://www.igdb.com/g/2z7p,8.575766612694094,Remaster,"[""Aug 12, 2022 (Worldwide [WW])"", ""Nov 19, 2020 (Worldwide [WW])"", ""Nov 12, 2020 (North America [NA])""]","[""PlayStation 5"", ""PC (Microsoft Windows)""]","[""Adventure"", ""Hack and slash/Beat 'em up""]","[""Action"", ""Drama"", ""Open world"", ""Stealth""]","[""Sony Interactive Entertainment"", ""Nixxes Software"", ""Insomniac Games""]",
1104,Metroid Fusion,https://www.igdb.com/g/uo,8.451645263189258,Main Game,"[""Apr 03, 2014 (Australia [AU])"", ""Apr 03, 2014 (Europe [EU])"", ""Apr 03, 2014 (North America [NA])"", ""Mar 02, 2006 (China [CH])"", ""Dec 16, 2011 (Europe [EU])"", ""Feb 14, 2003 (Japan [JP])"", ""Apr 30, 2014 (Japan [JP])"", ""Dec 15, 2011 (Australia [AU])"", ""Dec 16, 2011 (North America [NA])"", ""Dec 16, 2011 (Japan [JP])"", ""Nov 17, 2002 (North America [NA])"", ""Nov 22, 2002 (Europe [EU])"", ""Nov 29, 2002 (Australia [AU])""]","[""Game Boy Advance"", ""Wii U"", ""Nintendo 3DS""]","[""Adventure"", ""Platform"", ""Shooter""]","[""Action"", ""Science fiction""]","[""Nintendo"", ""Nintendo R&D1"", ""iQue""]",
1103,Super Metroid,https://www.igdb.com/g/un,9.226391113319142,Main Game,"[""Aug 1994 (Brazil [BR])"", ""Apr 18, 1994 (North America [NA])"", ""Jul 28, 1994 (Europe [EU])"", ""Aug 20, 2007 (North America [NA])"", ""Sep 20, 2007 (Japan [JP])"", ""Apr 26, 2008 (Korea [KR])"", ""Oct 12, 2007 (Australia [AU])"", ""Oct 12, 2007 (Europe [EU])"", ""May 16, 2013 (Europe [EU])"", ""Apr 14, 2016 (Worldwide [WW])"", ""1996 (Europe [EU])"", ""Nov 1997 (North America [NA])"", ""May 15, 2013 (Japan [JP])"", ""Mar 19, 1994 (Japan [JP])"", ""May 15, 2013 (North America [NA])""]","[""New Nintendo 3DS"", ""Super Nintendo Entertainment System"", ""Super Famicom"", ""Wii U"", ""Wii""]","[""Adventure"", ""Platform"", ""Shooter""]","[""Action"", ""Science fiction"", ""Thriller""]","[""Nintendo R&D1"", ""Nintendo"", ""Playtronic"", ""Intelligent Systems""]",
174072,Renai Karichaimashita: Koikari '- Love For Hire,https://www.igdb.com/g/3qbc,,Main Game,"[""Jul 21, 2021 (Japan [JP])"", ""Oct 22, 2021 (Worldwide [WW])"", ""Jul 21, 2021 (Japan [JP])""]","[""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4""]","[""Adventure"", ""Visual Novel""]","[""Comedy"", ""Romance""]","[""ASa Project"", ""NekoNyan"", ""ENTERGRAM""]",
144892,"Renai, Karichaimashita",https://www.igdb.com/g/33ss,,Main Game,"[""Jul 21, 2021 (Japan [JP])"", ""Jul 21, 2021 (Japan [JP])""]","[""Nintendo Switch"", ""PlayStation 4""]","[""Visual Novel""]",[],"[""ENTERGRAM""]",
277807,Cyberpunk 2077: Ultimate Edition,https://www.igdb.com/g/5ycv,9.436405272654003,Bundle,"[""Sep 26, 2023 (Worldwide [WW])"", ""Sep 26, 2023 (Worldwide [WW])"", ""Jun 05, 2025 (Worldwide [WW])"", ""Jul 17, 2025 (Worldwide [WW])"", ""Sep 26, 2023 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""Nintendo Switch 2"", ""PC (Microsoft Windows)""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox"", ""Science fiction""]","[""CD Projekt RED""]",
1877,Cyberpunk 2077,https://www.igdb.com/g/1g5,8.28020135460528,Main Game,"[""Feb 15, 2022 (Worldwide [WW])"", ""Dec 10, 2020 (Worldwide [WW])"", ""Dec 10, 2020 (Worldwide [WW])"", ""Dec 10, 2020 (Worldwide [WW])"", ""Jul 17, 2025 (Worldwide [WW])"", ""Dec 10, 2020 (Worldwide [WW])"", ""Feb 15, 2022 (Worldwide [WW])"", ""Jun 05, 2025 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""Nintendo Switch 2"", ""PC (Microsoft Windows)"", ""PlayStation 4"", ""Google Stadia"", ""Xbox One""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox"", ""Science fiction""]","[""QLOC"", ""Digital Scapes Studios"", ""CD Projekt Red Wrocław"", ""CD Projekt"", ""CD Projekt RED"", ""Frame Machine""]",
215769,Cyberpunk 2077: Phantom Liberty,https://www.igdb.com/g/4mhl,9.095222404880715,Expansion,"[""Sep 26, 2023 (Worldwide [WW])"", ""Sep 26, 2023 (Worldwide [WW])"", ""Jul 17, 2025 (Worldwide [WW])"", ""Sep 26, 2023 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)""]","[""Adventure"", ""Role-playing (RPG)"", ""Shooter""]","[""Action"", ""Open world"", ""Sandbox"", ""Science fiction""]","[""CD Projekt RED""]",
165351,Cult of the Lamb,https://www.igdb.com/g/3jl3,8.042821469270887,Main Game,"[""Aug 11, 2022 (Worldwide [WW])"", ""Aug 11, 2022 (Worldwide [WW])"", ""Aug 11, 2022 (Worldwide [WW])"", ""Aug 11, 2022 (Worldwide [WW])"", ""Aug 11, 2022 (Worldwide [WW])"", ""Aug 11, 2022 (Worldwide [WW])"", ""Aug 11, 2022 (Worldwide [WW])""]","[""Mac"", ""PlayStation 5"", ""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""Nintendo Switch"", ""PlayStation 4"", ""Xbox One""]","[""Adventure"", ""Hack and slash/Beat 'em up"", ""Indie"", ""Role-playing (RPG)"", ""Simulator"", ""Strategy""]","[""Action"", ""Comedy"", ""Fantasy""]","[""Devolver Digital"", ""Massive Monster""]",
